resume_seq,recruitment_seq,text_keyword_x,text_keyword_y
U08044,R05161,패션,
U01441,R02260,영업;영업관리,
U01643,R02260,영업관리;MD,
U03593,R02260,영업;마케팅;마케팅기획;해외마케팅,
U06368,R02260,백화점;매장;영업;영업MD,
U06415,R02260,매장영업,
U06997,R02260,매장관리영업;영업MD;슈퍼바이져,
U07928,R02260,매장영업관리,
U01442,R02359,상품기획;MD,
U01976,R02359,캐주얼;남성캐주얼;브랜드의상디자이너;의상디자이너,
U04089,R02359,상품기획;머천다이저;용품디자인,
U05518,R02359,남성복디자인;스포츠웨어디자인;우븐디자인;패션디자인;의류;우븐;의복;골프웨어디자인,
U05698,R02359,상품기획,
U06784,R02359,상품기획;생산관리;영업기획;MD;의류,
U06885,R02359,남성복디자인,
U01443,R04905,여성복영업MD;온라인유통망관리;상품기획;웹전시관리,
U01711,R04905,교육,
U03558,R04905,매장영업관리,
U04491,R04905,의류;섬유,
U06236,R04905,영업,
U07920,R04905,MD;VMD;상품기획;디스플레이;머천다이저;매장영업관리;코디네이터,
U08360,R04905,매장영업관리;로드ㅤㅅㅑㅍ;총판업무관리,
U01443,R05831,여성복영업MD;온라인유통망관리;상품기획;웹전시관리,
U04980,R05831,의류캐주얼여성복영업MD,
U05668,R05831,영업기획;영업관리;매출관리;의류;의복;잡화;영업지원;매장관리;영업기획;국내영업;백화점영업;유통영업;매장관리;고객관리,
U06387,R05831,기획MD영업MD,
U06541,R05831,의류;섬유;매출관리;거래처관리;영업기획;영업지원;캐주얼,
U01444,R02136,팀장근무,
U02416,R02136,영업기획;영업;매장영업관리;대리점영업;영업MD,
U02474,R02136,백화점영업관리;매장영업및관리,
U03360,R02136,영업및영업관리,
U03491,R02136,백화점아울렛영업;기획;매장관리;매출관리;영업관리;영업기획,
U05608,R02136,백화점대리점영업,
U06062,R02136,영업;영업관리;영업경력;가두점영업;백화점영업;로드숍;할인점;패션;유아동,
U07201,R02136,매장영업관리,
U08281,R02136,의류;패션영업;영업기획;브랜드매니져,
U01447,R06492,VMD;상품기획;디스플레이;머천다이저;매장영업관리,
U03143,R06492,VMD,
U03286,R06492,VMD;MERCHANDISING;상품기획;디스플레이,
U01448,R05195,이너웨어;상품기획;MD;영업MD;영업기획,
U01668,R05195,패션MD;MD;머천다이저;잡화MD;상품기획,
U01807,R05195,상품기획;기획MD,
U02686,R05195,상품기획;바잉;머천다이저;소재,
U02820,R05195,기획MD,
U02831,R05195,디자이너;마케팅;일러스트;포토샵,
U04805,R05195,매장영업관리;상품기획,
U05430,R05195,여성복디자인;여성복MD,
U07441,R05195,상품기획;MD;온라인;머천다이저;아웃도어;스포츠;아울렛;벤너;종합몰;골프;빈폴;K2,
U08373,R05195,남성복디자이너,
U08461,R05195,MD;머천다이저;인터넷MD;마케팅,
U01448,R04110,이너웨어;상품기획;MD;영업MD;영업기획,
U02201,R04110,영업MD;영업기획MD,
U02820,R04110,기획MD,
U02872,R04110,경영;경영기획;기획;기획전략;전략기획;패션MD;MD;마케팅,
U03748,R04110,머천다이저,
U04729,R04110,MD;기획;비서,
U05456,R04110,여성복;기획MD;상품기획;마케팅,
U07441,R04110,상품기획;MD;온라인;머천다이저;아웃도어;스포츠;아울렛;벤너;종합몰;골프;빈폴;K2,
U08176,R04110,패션디자이너;골프웨어디자이너,
U01449,R01981,매장영업관리영업MD,
U02429,R01981,매장영업관리;머천다이저;패션MD;화장품MD;MD;상품기획,
U02904,R01981,성실한인재,
U03947,R01981,매장영업관리,
U04097,R01981,거래처관리;대리점관리;매장관리;매출관리;영업기획;영업관리;영업지원;기술영업;영업기획;거래선개발;화장품영업;의료기영업;보험영업;매장관리;인쇄영업;면세점영업;고객관리;솔루션영업;기술지원;SI영업,
U04363,R01981,매장영업관리,
U04488,R01981,영업관리,
U06506,R01981,,
U08019,R01981,매장관리영업,
U08436,R01981,백화점;대리점;아울렛영업;매출;재고;매장;사원관리;동업계매출,
U01449,R01212,매장영업관리영업MD,
U02015,R01212,영업기획;영업관리,
U02378,R01212,백화점MD;패션MD;MD;상품기획;바이어;할인점MD;시장조사,
U04827,R01212,바이어;해외사업;디스플레이;섬유디자인;악세사리디자인;잡화디자인;쥬얼리디자인;텍스타일디자인;패션디자인;외자구매;무역실무;무역;해외구매;수입;해외마케팅,
U05043,R01212,기획및관리,
U05243,R01212,생산관리;기획MD;대리점영업;영업관리,
U07526,R01212,영업관리;영업MD;영업기획;영업;경영기획;조직관리,
U08056,R01212,MD;영업MD;상픔기획,
U01449,R00017,매장영업관리영업MD,
U01917,R00017,로드숍매장영업관리;중국및입관리;대리점관리;의류;의복;중국무역;해외사업;중국어;중국무역;중국영업;국내영업;거래처관리,
U03087,R00017,매장영업관리,
U03918,R00017,매장영업관리,
U03939,R00017,패션;의류;영업;영업관리,
U04779,R00017,매장영업관리,
U05509,R00017,대리점및백화점할인점매장관리,
U08360,R00017,매장영업관리;로드ㅤㅅㅑㅍ;총판업무관리,
U08387,R00017,매장영업;영업;영업기획;영업MD,
U01449,R01666,매장영업관리영업MD,
U02490,R01666,영업및영업MD,
U04105,R01666,머천다이저,
U04865,R01666,백화점;대리점영업및개설영업;의류,
U06659,R01666,매장영업,
U07125,R01666,경영관리;조직관리;자금;총무;재무;사무행정;경영지원;결산;경영기획;CFO;거래처관리;영업기획,
U07507,R01666,매장영업및영업관리,
U01449,R03170,매장영업관리영업MD,
U02079,R03170,영업지원;대리점관리;영업관리;영업기획;거래처관리;매출관리,
U02550,R03170,매장관리;인원관리;손익분석;임대관리업무,
U04960,R03170,매장영업관리,
U05420,R03170,영업기획,
U07774,R03170,매장영업관리;신규수입브랜드런칭업부,
U01449,R00375,매장영업관리영업MD,
U03070,R00375,경영지원;행정;마케팅기획;남성복;의복;의류;캐주얼;거래처관리;매장관리;영업관리;영업기획;영업기획;거래처관리;백화점영업;국내영업;유통영업;면세점영업;매장관리,
U03087,R00375,매장영업관리,
U04565,R00375,매장영업관리,
U04950,R00375,백화점로드숍할인점영업,
U05364,R00375,매장영업관리,
U06166,R00375,매장영업관리;영업MD;의류영업,
U06949,R00375,마케팅;브랜딩;마케팅기획;패션마케팅;홍보대행;남성복디자인;영업기획,
U08083,R00375,매장영업관리,
U01449,R06638,매장영업관리영업MD,
U02189,R06638,영업기획;영업MD,
U02607,R06638,패션;유통;영업;MD;마케팅,
U02887,R06638,캐주얼;데님;의류,
U03070,R06638,경영지원;행정;마케팅기획;남성복;의복;의류;캐주얼;거래처관리;매장관리;영업관리;영업기획;영업기획;거래처관리;백화점영업;국내영업;유통영업;면세점영업;매장관리,
U03232,R06638,PR;마케팅;마케팅기획;브랜딩;MBA;패션마케팅;온라인마케팅;광고;광고관리;광고기획;언론홍보;온라인광고;홍보;PR;브랜딩;사보제작;프로모션;이벤트;CRM;광고기획,
U05434,R06638,영업;영업관리,
U05911,R06638,백화점;할인점;아동의류;여성의류;영업관리;대리점관리;매장관리,
U08352,R06638,매장영업관리,
U01449,R06055,매장영업관리영업MD,
U03549,R06055,매장영업관리,
U05382,R06055,매장관리;매출관리;영업관리;영업기획;백화점영업;대리점영업,
U07244,R06055,패션MD;상품기획;브랜드매니저;백화점MD;CEO;신규사업기획;조직관리;브랜딩;패션마케팅;마케팅기획;사업기획;의류;악세사리;영업관리;대리점관리;중국영업;경영기획;백화점영업;영업기획;영업기획,
U01449,R01459,매장영업관리영업MD,
U01964,R01459,매장영업;영업관리,
U02676,R01459,매장영업,
U03549,R01459,매장영업관리,
U03650,R01459,상품기획;디스플레이;매장영업관리,
U05807,R01459,국내영업;백화점영업;매장관리;유통영업,
U07149,R01459,여성복디자이너;샘플개발;패턴;그레이딩,
U07977,R01459,영업관리;영업기획;무역;해외마케팅;해외영업;영업기획;해외영업;장비영업,
U08387,R01459,매장영업;영업;영업기획;영업MD,
U01449,R04640,매장영업관리영업MD,
U04167,R04640,,
U06042,R04640,가방;악세사리;신발;섬유;의류;거래처관리;대리점관리;매장관리;매출관리;영업관리;영업기획;영업지원,
U07157,R04640,물류관리;머천다이저;백화점MD;브랜드매니저;상품기획;패션MD;할인점MD;홈쇼핑MD;화장품MD;MD;거래처관리;영업지원;대리점관리;매장관리;영업관리;영업기획;마케팅;마케팅기획,
U01449,R02741,매장영업관리영업MD,
U01752,R02741,영업관리;매장관리;대리점관리;거래처관리;매출관리;영업기획;영업지원;거래선개발;거래처관리;고객관리;백화점영업;국내영업;매장관리;영업기획;유통영업;채널영업;유통;할인점;일반영업;법인영업,
U02065,R02741,영업MD;영업관리,
U02429,R02741,매장영업관리;머천다이저;패션MD;화장품MD;MD;상품기획,
U03142,R02741,매장영업관리;매장관리;백화점영업;대리점영업;의류영업;골프영업,
U06181,R02741,매장영업관리;의류,
U07948,R02741,섬유;의류;패션;의복;영업;매장영업관리,
U01449,R03292,매장영업관리영업MD,영업MD;백화점;대리점
U02911,R03292,머천다이저,영업MD;백화점;대리점
U04990,R03292,머천다이저;매장영업관리;영업지원,영업MD;백화점;대리점
U06141,R03292,영업기획;영업관리;상품기획,영업MD;백화점;대리점
U06678,R03292,MD;머천다이저;영업엠디,영업MD;백화점;대리점
U07398,R03292,영업MD,영업MD;백화점;대리점
U08053,R03292,쇼핑몰MD영업MD,영업MD;백화점;대리점
U01449,R00263,매장영업관리영업MD,매장관리;의류;아동복;대리점관리;판매관리;영업관리
U02355,R00263,의류매장관리영업,매장관리;의류;아동복;대리점관리;판매관리;영업관리
U02490,R00263,영업및영업MD,매장관리;의류;아동복;대리점관리;판매관리;영업관리
U02887,R00263,캐주얼;데님;의류,매장관리;의류;아동복;대리점관리;판매관리;영업관리
U03070,R00263,경영지원;행정;마케팅기획;남성복;의복;의류;캐주얼;거래처관리;매장관리;영업관리;영업기획;영업기획;거래처관리;백화점영업;국내영업;유통영업;면세점영업;매장관리,매장관리;의류;아동복;대리점관리;판매관리;영업관리
U03142,R00263,매장영업관리;매장관리;백화점영업;대리점영업;의류영업;골프영업,매장관리;의류;아동복;대리점관리;판매관리;영업관리
U04312,R00263,영업;매장영업;매장관리;법인영업;일반영업,매장관리;의류;아동복;대리점관리;판매관리;영업관리
U01449,R00059,매장영업관리영업MD,
U03032,R00059,소비자상담의류영업영업관리;MD;홍보,
U03087,R00059,매장영업관리,
U04960,R00059,매장영업관리,
U05691,R00059,거래처관리;매장관리,
U05807,R00059,국내영업;백화점영업;매장관리;유통영업,
U07264,R00059,매장영업관리;상품기획,
U07526,R00059,영업관리;영업MD;영업기획;영업;경영기획;조직관리,
U01449,R02909,매장영업관리영업MD,
U01626,R02909,매장영업관리;스포츠웨어;신발;의류;캐주얼;거래처관리;대리점관리;매장관리;매출관리;영업기획;영업지원;영업기획;거래선개발;거래처관리;국내영업;매장관리;백화점영업;유통영업;판매영업;매장관리,
U03228,R02909,거래처관리;거래선개발;백화점영업;유통영업;식품영업;할인점;매장관리;일반영업,
U03939,R02909,패션;의류;영업;영업관리,
U06564,R02909,매장영업관리,
U07244,R02909,패션MD;상품기획;브랜드매니저;백화점MD;CEO;신규사업기획;조직관리;브랜딩;패션마케팅;마케팅기획;사업기획;의류;악세사리;영업관리;대리점관리;중국영업;경영기획;백화점영업;영업기획;영업기획,
U07774,R02909,매장영업관리;신규수입브랜드런칭업부,
U07977,R02909,영업관리;영업기획;무역;해외마케팅;해외영업;영업기획;해외영업;장비영업,
U01450,R04528,니트디자이너,
U02640,R04528,의류;우븐;의상,
U05881,R04528,니트다이마루경력디자이너,
U07534,R04528,의류디자인,
U07576,R04528,의상디자이너,
U01452,R00141,매장영업관리,영업부
U02657,R00141,영업;백화점;할인점;로드샵;아울렛;직영;경력;구직을희망합니다,영업부
U02704,R00141,매장영업관리,영업부
U04460,R00141,유통점관리;온라인MD,영업부
U06689,R00141,매장영업관리,영업부
U01452,R01953,매장영업관리,
U04091,R01953,대리점영업전문가,
U04458,R01953,매장영업관리,
U06379,R01953,패션영업,
U07045,R01953,영업관리;상권개설및상담,
U01452,R04715,매장영업관리,
U04238,R04715,면세점;백화점영업영업관리영업MD,
U04885,R04715,영업영업관리영업총괄,
U07454,R04715,경영기획;영업기획;영업MD;온라인MD;상품기획;영업관리;감사,
U01452,R02794,매장영업관리,
U01698,R02794,매장관리;영업관리;영업MD,
U02315,R02794,영업;대리점;백화점;아울렛;로드샵;오픈;개설;매장관리,
U03303,R02794,백화점;바이어;상품본부영업;생산관리;바잉MD,
U03979,R02794,매장영업관리,
U04656,R02794,매장영업;영업담당;영업,
U05032,R02794,영업관리;의류;패션;매장관리;교육;VMD,
U01452,R02957,매장영업관리,
U08160,R02957,상품개발;기획MD;바잉MD,
U08470,R02957,패션MD;기획MD;영업MD,
U01452,R04521,매장영업관리,
U01698,R04521,매장관리;영업관리;영업MD,
U02352,R04521,영업부;매장영업관리,
U04987,R04521,,
U05715,R04521,영업관련,
U06827,R04521,영업관리영업기획영업MD,
U07045,R04521,영업관리;상권개설및상담,
U01454,R03304,상품기획MD,
U03838,R03304,광고;홍보;마케팅,
U04268,R03304,상품기획;기획MD;머천다이저,
U07785,R03304,MD,
U07895,R03304,머천다이저;상품기획;컬러리스트;패션정보;MD,
U01456,R02517,패션,
U03049,R02517,디자이너,
U04654,R02517,패션디자인;여성복;디자이너;캐주얼,
U05603,R02517,여성복디자인;우븐디자이너;다이마루디자이너,
U05615,R02517,의상디자인;패션디자인;VMD,
U06080,R02517,가방디자인;여성복디자인;VMD;패션디자인;상품기획;악세사리디자인;잡화디자인;일러스트;디스플레이,
U06584,R02517,패션디자이너;디자이너;여성복디자이너;경력디자이너,
U07364,R02517,여성복디자이너,
U08007,R02517,뉴욕;파슨스;유아동복;디자이너,
U01458,R02629,상품기획;바잉;머천다이저;기획엠디;패션엠디;여성복MD;바이어;데이터분석,MD;기획MD;기획
U02782,R02629,모델피팅;의류;웨딩;뷰티,MD;기획MD;기획
U02820,R02629,기획MD,MD;기획MD;기획
U03241,R02629,상품기획;머천다이저,MD;기획MD;기획
U04161,R02629,상품기획;기획MD,MD;기획MD;기획
U05772,R02629,여성복;기획MD;상품기획;머천다이저,MD;기획MD;기획
U05948,R02629,바잉MD;영업MD;유통MD;전략기획,MD;기획MD;기획
U07858,R02629,상품기획;기획MD,MD;기획MD;기획
U08003,R02629,상품기획;기획MD,MD;기획MD;기획
U01458,R05863,상품기획;바잉;머천다이저;기획엠디;패션엠디;여성복MD;바이어;데이터분석,
U03853,R05863,상품기획;머천다이저;MD;패션MD;기획MD,
U07631,R05863,상품기획;머천다이저;매장영업관리;샵마스터;MD,
U08054,R05863,기획MD;상품기획;MD,
U01458,R06157,상품기획;바잉;머천다이저;기획엠디;패션엠디;여성복MD;바이어;데이터분석,
U02010,R06157,,
U02880,R06157,상품기획;기획MD;바잉MD,
U03082,R06157,MD;영업MD;기획MD;상품기획;머천다이저,
U04417,R06157,바잉MD,
U04845,R06157,패션MD;기획MD;바잉MD;상품기획;상품관리;머천다이저,
U06298,R06157,상품기획;아웃도어;기능성소재;MD;생산관리,
U07814,R06157,패션디자인;의상디자인;의류디자인;디자이너,
U01459,R05062,디자이너;MD,
U01503,R05062,상품기획;MD;머천다이징;패션프로모션;패션마케팅,
U01602,R05062,신입디자이너;피팅;MD;VMD;마케팅,
U02059,R05062,머천다이저,
U02074,R05062,여성복디자이너;여성복MD;디스플에서,
U02097,R05062,머천다이저;상품기획;영업MD;남성복;여성복;기획MD,
U03255,R05062,의류;의복,
U04098,R05062,상품기획;디자인;용품디자인,
U04719,R05062,,
U05520,R05062,기획MD;상품기획;기획실;머천다이저;해외영업,
U06100,R05062,상품기획MD,
U06440,R05062,의류,
U06711,R05062,기획MD;소재디자이너,
U07785,R05062,MD,
U08149,R05062,MD;패션홍보;마케팅;패션디자인,
U01459,R00711,디자이너;MD,
U04069,R00711,여성의류디자인,
U05261,R00711,스타일디자이너,
U07297,R00711,우븐디자이너;여성복디자이너,
U07669,R00711,의류,
U08435,R00711,디자이너,
U01461,R00016,ENGLISH,
U01745,R00016,상품기획;바잉MD,
U02342,R00016,요가강사,
U03067,R00016,상품기획;수입바잉MD,
U03929,R00016,상품기획;기획MD;바잉MD;머천다이저,
U05419,R00016,바이어관리;바이어발굴;바이어상담;수출;해외영업;해외시장개척;무역,
U05706,R00016,무역;무역실무;무역영어;바이어관리;수입;수출;수출입;외자구매;무역;무역영어;바이어관리;바이어발굴;바이어상담;선적;수출입;수출입관리;해외구매;해외영업;영어,
U05776,R00016,기획MD,
U07794,R00016,수입;바잉;기획MD,
U08148,R00016,가방;잡화;소재개발;섬유,
U01462,R03595,생산MD;의류MD;생산생산관리,
U02767,R03595,소재기획;생산;구매;바잉가능,
U03973,R03595,바이어;매장관리;디스플레이;상품기획,
U04431,R03595,상품기획;머천다이저;생산관리,
U08037,R03595,다이마루;우븐;데님;스포츠웨어;캐주얼의류,
U01462,R05106,생산MD;의류MD;생산생산관리,
U02497,R05106,MD;생산;일본어,
U02603,R05106,의류생산생산관리,
U03513,R05106,의류;우븐;남성복;스포츠웨어;데님;봉제;니트;섬유;아동복;의복,
U05775,R05106,의류,
U07159,R05106,의류생산기획;의류생산관리;업체상담;국내;외생산관리,
U01465,R00542,매장영업;매장영업관리,
U02731,R00542,매장영업관리;영업,
U03386,R00542,소비자상담의류영업영업관리;MD;홍보,
U03531,R00542,조직관리;구매;구매관리;구매;발주;생산관리;자재;자재관리;MRO,
U05330,R00542,영업MD;영업관리,
U05388,R00542,영업관리,
U06249,R00542,영업MD;영업관리,
U07602,R00542,경영지원;사업기획;구매관리;채권관리;식음료;영업기획;거래처관리;쇼핑몰,
U01465,R05220,매장영업;매장영업관리,
U02624,R05220,영업MD;영업기획,
U03558,R05220,매장영업관리,
U03663,R05220,거래처관리;매장관리,
U04090,R05220,영업;영업기획;영업MD;영업관리;매장영업관리;머천다이져,
U05464,R05220,영업관리,
U06548,R05220,준비된영업사원,
U06882,R05220,매장영업관리,
U07162,R05220,영업관리;영업담당;영업MD,
U07526,R05220,영업관리;영업MD;영업기획;영업;경영기획;조직관리,
U07539,R05220,매장영업관리및상품관리,
U01465,R03535,매장영업;매장영업관리,
U02343,R03535,마케팅;백화점MD;상품기획;패션MD;홈쇼핑MD;화장품MD,
U03558,R03535,매장영업관리,
U06249,R03535,영업MD;영업관리,
U06548,R03535,준비된영업사원,
U01465,R02231,매장영업;매장영업관리,
U01882,R02231,해외영업;해외마케팅;마케팅,
U03558,R02231,매장영업관리,
U05330,R02231,영업MD;영업관리,
U05388,R02231,영업관리,
U01466,R05985,영업,
U03144,R05985,패션마케팅;광고홍보,
U03510,R05985,MD;마케팅;컨설팅;에디터,
U04132,R05985,영업MD;유통;영업관리,
U06395,R05985,,
U07526,R05985,영업관리;영업MD;영업기획;영업;경영기획;조직관리,
U01467,R01518,상품기획;패션MD;소재디자인,
U01919,R01518,영업MD;회계;영업관리;매장관리,
U02065,R01518,영업MD;영업관리,
U03693,R01518,상품기획;생산;자재,
U04786,R01518,온라인엠디;온라인MD,
U05116,R01518,상품기획;MD;머천다이저;패션MD;기획MD,
U05349,R01518,머천다이저,
U05751,R01518,기획;기획MD;MD;머천다이저;상품기획,
U06398,R01518,MD;상품기획;패션;여성복;유아동복;캐주얼,
U06953,R01518,MD;캐쥬얼영업MD,
U07226,R01518,상품기획;MD;사무,
U07785,R01518,MD,
U07801,R01518,영업MD,
U08371,R01518,기획MD;여성복;상품기획;의류생산;마케팅;물량기획;캐주얼;아웃도어;스ㅤㅍㅗㅊ,
U01467,R06518,상품기획;패션MD;소재디자인,
U01512,R06518,영업MD;생산부;구매부;영업관리,
U03854,R06518,패션MD,
U04397,R06518,디자이너,
U04633,R06518,디자인;디자이너,
U06680,R06518,매장영업관리,
U07798,R06518,영업,
U01469,R02079,우븐디자이너;니트디자이너;패션디자인,
U02557,R02079,VMD;디스플레이;디자인;패션;코스메틱;마케팅,
U03207,R02079,마케팅;국내영업;MD;여성복,
U03229,R02079,상품기획;패션디자이너,
U05571,R02079,VMD;디스플레이;코디네이터;머천다이저,
U01469,R03269,우븐디자이너;니트디자이너;패션디자인,
U01945,R03269,,
U05645,R03269,디자인;의상디자인;패션디자인;패션;의류;여성복;디자이너,
U06149,R03269,패션디자이너;여성복디자이너;캐주얼디자이너,
U06159,R03269,여성복디자인;피팅;디자인,
U06918,R03269,패션디자이너,
U07343,R03269,편집디자이너,
U08307,R03269,스타일디자인,
U01471,R00934,생산;생산MD;MR;벤더;의류벤더;해외영업,
U02695,R00934,MD;상품기획,
U05197,R00934,상품기획,
U05832,R00934,상품기획MD;온라인MD,
U06771,R00934,상품기획;물량관리;입출고관리;원가및TAG가관리;금액관리,
U07164,R00934,바잉;상품기획;디자이너;머천다이저;MD;기획,
U07240,R00934,상품기획,
U07531,R00934,상품기획,
U07732,R00934,상품기획,
U01471,R01716,생산;생산MD;MR;벤더;의류벤더;해외영업,
U03265,R01716,상품기획;MD,
U04161,R01716,상품기획;기획MD,
U06810,R01716,상품기획;MD;기획MD;중국어;여성복기획MD,
U06948,R01716,패션;상품기획;MD;의류;총괄;기획;생산;기획MD;유통,
U07531,R01716,상품기획,
U07630,R01716,남성복;아웃도어;마케팅;홍보;디스플레이;홍보마케팅,
U01472,R03622,의류;의복;섬유;원단;아동복;패턴;소재개발,
U01796,R03622,생산관리,
U03287,R03622,,
U03392,R03622,의류상품기획MD,
U05398,R03622,MR;무역;생산관리;아웃도어;베트남,
U05548,R03622,의류;생산관리;의류;바이어관리;바이어발굴;바이어상담;해외영업;중국무역;해외사업;해외지사,
U07374,R03622,상품기획,
U08112,R03622,상품기획영업MD,
U01472,R02983,의류;의복;섬유;원단;아동복;패턴;소재개발,
U01651,R02983,자재;구매;MD;생산관리및총무관리,
U03139,R02983,가먼트및의류부자재경력;오더및샘플핸들링;영어중국어가능,
U04301,R02983,원부자재관리우븐화섬직,
U05238,R02983,우븐생산관리,
U07292,R02983,여성복디자이너,
U01472,R03609,의류;의복;섬유;원단;아동복;패턴;소재개발,
U01796,R03609,생산관리,
U01850,R03609,생산;MD;기획;상품기획;기획MD;생산관리,
U07214,R03609,성실,
U07438,R03609,MD;생산;생산관리;자재구매;생산MD,
U07653,R03609,상품기획;기획MD;머천다이저,
U01472,R03252,의류;의복;섬유;원단;아동복;패턴;소재개발,
U03326,R03252,생산관리;자재관리,
U03607,R03252,기획MD,
U03810,R03252,생산관리;발주;구매관리;부자재;구매자재;자재관리;외주관리;생산관리;의류;코디네이터,
U05158,R03252,영업MD;상품기획;쇼핑몰MD;온라인MD,
U07438,R03252,MD;생산;생산관리;자재구매;생산MD,
U07973,R03252,영업생산관리,
U01472,R00461,의류;의복;섬유;원단;아동복;패턴;소재개발,
U03699,R00461,생산;생산관리;생산직;품질관리;의류;캐쥬얼;우븐;환편니트;검사;공장관리,
U03810,R00461,생산관리;발주;구매관리;부자재;구매자재;자재관리;외주관리;생산관리;의류;코디네이터,
U04011,R00461,생산;생산관리,
U04805,R00461,매장영업관리;상품기획,
U05544,R00461,생산관리품질관리자재구매관리,
U05730,R00461,패션디자이너;의상디자이너,
U06587,R00461,상품기획;디스플레이;코디네이터;샵마스너;매장영업관리;머천다이저등등,
U07159,R00461,의류생산기획;의류생산관리;업체상담;국내;외생산관리,
U07605,R00461,생산;구매;자재;구매자재;생산MD;자재관리,
U08408,R00461,여성복;남성복;아웃도어;캐주얼;상품기획;MD;수출의류;디자이너,
U01472,R04111,의류;의복;섬유;원단;아동복;패턴;소재개발,
U01796,R04111,생산관리,
U02003,R04111,상품기획,
U05548,R04111,의류;생산관리;의류;바이어관리;바이어발굴;바이어상담;해외영업;중국무역;해외사업;해외지사,
U06915,R04111,생산;생산관리,
U01472,R04667,의류;의복;섬유;원단;아동복;패턴;소재개발,부자재관리;생산관리
U03326,R04667,생산관리;자재관리,부자재관리;생산관리
U06994,R04667,브랜드의류구매;생산관리,부자재관리;생산관리
U07827,R04667,생산관리;자재구매;상품기획;중국어,부자재관리;생산관리
U01474,R05016,머천다이저,
U02566,R05016,바이어상담매장관리상권분석등,
U03093,R05016,영업기획;상품기획;마케팅;웹기획;영업관리,
U03162,R05016,마케팅;홍보;상품기획;MD;영업MD;머천다이저;영업관리;디스플레이,
U03636,R05016,영업기획;영업MD;영업관리,
U05443,R05016,MD,
U01474,R05694,머천다이저,
U02578,R05694,영업MD,
U03093,R05694,영업기획;상품기획;마케팅;웹기획;영업관리,
U04213,R05694,영업MD;영업기획,
U04837,R05694,영업MD;영업관리;리테일영업,
U06554,R05694,패션MD,
U07772,R05694,머천다이저;영업;상품기획,
U01480,R04218,생산관리,셔츠;생산;남성;자재구매
U01560,R04218,생산;자재구매관리,셔츠;생산;남성;자재구매
U02497,R04218,MD;생산;일본어,셔츠;생산;남성;자재구매
U04439,R04218,생산관리;생산;봉제;봉제;우븐;의류;의복;캐주얼;남성복;니트,셔츠;생산;남성;자재구매
U05207,R04218,,셔츠;생산;남성;자재구매
U01480,R03930,생산관리,
U01568,R03930,생산관리;생산MD,
U02421,R03930,생산관리및자재구매관리,
U05886,R03930,,
U01480,R04285,생산관리,
U03772,R04285,생산관리;자재구매관리,
U03888,R04285,해외시장개척;해외사업;해외영업;해외지사;경영관리;정밀광학;레저관광;호텔;바이어발굴;바이어관리;바이어상담,
U04829,R04285,생산관리,
U07973,R04285,영업생산관리,
U01482,R01687,일러스트레이터;니트디자이너;소재디자이너;상품기획;아동복디자이너,
U02633,R01687,여성복디자인;패션디자인;신발디자인;섬유디자인;패션MD;의류;잡화,
U03671,R01687,의류디자인;의상디자인;잡화디자인,
U04189,R01687,우븐여성복디자이너,
U05138,R01687,패션디자인,
U05863,R01687,디스플레이;코디네이터;머천다이저;상품기획;피팅모델;스타일리스트,
U07044,R01687,패션디자이너;소재디자이너;피팅;디자인실업무,
U07779,R01687,디자인,
U07793,R01687,디자이너,
U01483,R05573,디자이너,
U02345,R05573,의류디자인,
U02838,R05573,생산관리,
U03841,R05573,신발디자인,
U06054,R05573,머천다이저;상품기획;남성복;여성복;캐주얼;섬유;생산,
U06844,R05573,디자이너;상품기획;MD;VMD,
U01483,R02559,디자이너,소재;대현
U01936,R02559,패션디자인;그래픽디자인;텍스타일디자인;상품기획;소재기획;트렌드분석;컬러리스트,소재;대현
U02487,R02559,여성복디자인,소재;대현
U03518,R02559,여성복디자이너,소재;대현
U01486,R03214,여성복디자이너경력직,
U03063,R03214,,
U06634,R03214,패션;패션디자인;여성복;캐주얼;디지이너,
U07427,R03214,상품기획;여성복;남성복;아동;브랜드디렉터;패션디렉터,
U08244,R03214,여성복디자인,
U08354,R03214,의상디자이너,
U01488,R06125,기획MD;골프웨어MD;스포츠웨어MD;아웃도어MD,
U02459,R06125,상품기획MD;여성복기획MD;기획MD;머천다이저,
U04923,R06125,상품기획,
U05477,R06125,MD,
U07075,R06125,피팅가능;패션바잉MD,
U07656,R06125,종합,
U01489,R06139,상품기획,
U03153,R06139,의류디자인;머천다이저;바이어상담,
U04416,R06139,컬러;소재;디자인;기획;마케팅,
U05086,R06139,생산관리;우븐;다이마루;다운;패딩,
U05495,R06139,상품기획니트디자인,
U05763,R06139,경력디자이너;여성복디자이너,
U06040,R06139,골프웨어스포츠웨어디자인,
U06929,R06139,우븐디자이너,
U07876,R06139,패션디자인;의상디자인;상품기획,
U01490,R06320,디자이너;피팅모델,
U03502,R06320,여성복디자인;데님디자인;아동복디자인;우븐디자인;패션디자인,
U04221,R06320,디자이너;우븐;영캐릭터캐주얼,
U04339,R06320,디자이너;VMD,
U05766,R06320,의상디자이너,
U07044,R06320,패션디자이너;소재디자이너;피팅;디자인실업무,
U07791,R06320,패션디자인,
U07897,R06320,디자이너,
U01491,R03277,백화점;대리점;매장영업관리,
U02633,R03277,여성복디자인;패션디자인;신발디자인;섬유디자인;패션MD;의류;잡화,
